7092,7089,1424.7587809097872,7,QWDfmNWXkIILRKhXOcANIctpUgrGLKJYjDEHIqUpEdhqfuc
7093,45655,143.50238947000386,5,jXaEAEPwCLGgQxBMHPaVVGiyypOGOmQXpBNxeEbu
7094,25313,851.4670455230824,15,wpTpbhiEwyprLgrjbRPTnWemacHhBCCWfDKwdXjaKbkOWGp
7095,47901,824.9654184626801,5,XzyuCzRxBzmBRHPZbAIlOPtmjcJTdRvNipg
7096,33808,808.7687476644074,8,NmoIyXqqSDsequGeHcuhoZbnmKCfQBnw
7097,23655,983.0227369046961,5,LTIkJlAwRMRItNLlXMGzeK
7098,7068,454.7806195186555,12,FOTEFwtFZEIsBIQttckcJgwLSpjxpTVApOkTN
7099,35237,313.5436031542411,3,EpYLIJgYuqQWchpFdHvJkAxODjhQSdAMsK
7100,5296,584.56284977862,6,tafrmViPdLmnztbvCVliznSRxUoqBSLyStueo
7101,11363,827.8359141220429,2,KeOoJYQLpKcbByAGJjqqQoHhriYSgsSVerlf
7102,28879,942.02562768501,4,GlHHPcEdDbMRbkYgPuIB
7103,13751,1489.8226823153811,8,mGXztlPOUpRusDyWWogbkAyiUcMelp
7104,28207,1710.9062335171384,6,jooszslKBanvPgQqCMbpHy
7105,34303,1516.209949757944,11,BYVmdEORkeiiQLvBwtlXSoRvhYGeRuEZdhudeIbhe
7106,36961,1549.603130909137,3,HDnxCrKaxPsQTpsJZEOq
7107,41650,745.1923274012714,13,fLUIZIlxKIaDADJQwcElnbiVYolvejBJzQGLIrjZaJKIL
7108,34050,1879.1678464930385,4,owvJIDLtBNcJJussBdrxmqMymxA
7109,17054,294.0293508483095,2,YyIZZWkoDgIDrjrzCbzniPCLVzFzbaPUUqh
7110,1193,1731.0022467446227,13,ekyKYKVMpKxXEnBrxZSXVFafbKOgOAenkGHmXla
7111,19596,116.11346602156834,15,AnbaaANNntIwsHdNauDUNMMoIAxAYJlNvostRz
7112,14722,1994.9730691597958,11,ynXrXgMEvWCRjpnrOeRRar
7113,42783,1702.9024403900057,10,XdrnjltbFbzpTywhMsNBqUYGKKCjiIfWnKFS
7114,45473,471.4364300717269,5,xKzRjzgrouilBGChmOdR
7115,22006,882.8554257775656,8,epHAVplwSqLqmFvpihKysoJXfwqcWrvmOz
7116,3753,1625.3639423585323,10,zsbXUFHxyLljkAYqnApB
7117,37106,942.1030859278395,3,GsUMiJdguCeKdlDLbYdrvkIXBPR
7118,46620,1389.0129764487806,7,oktGPgrMWSZevBvRtEeIxXSjmGXSDAPxjBsEZEvJY
7119,41142,1575.1401535285843,14,wvloHGehjJYgHoNTcXLuikMnBDHThEXhPMhQC
7120,21204,267.58207794807373,11,jdDFducwkvhbaHFTeDxFxvUxPqOFabpuailfgeaxRcXVp
7121,39794,1319.820018515858,14,BEcBEaflvVDNJVuGwPSgvQW
7122,28617,247.31357275042876,6,UUdpffeFpOCTEkHCYVCloOXdMUNCODyyipzbFwLOaGMSGsVp
7123,32201,1771.9924655991833,4,hRIFxtcgtCxLwwMvRUmhcERcBIfuCFIBJMBYPjHmzJtlMSsNW
7124,26425,697.2526003990292,7,spRbhjWjbZWePNRrdFtIMtVvOkAxieqsxekRK
7125,34117,313.5836304920475,2,oexgeTQkydzUobphubMkETnLrGhKGRchbRuPfKkZWBjWJLH
7126,48395,306.63877097843977,14,WINOPZWcSZeIuREcQZuFMEbosUovBzjI
7127,3653,381.69530488372703,11,pRQvIsEkPOWGYeJCHyXLJ
7128,11731,858.5966250196601,6,xPLRvkxpuBYSOoxAGjnQNIfqGrjcWLao
7129,24220,157.6807019391544,12,MjiBllCsWdhwMVUBiFwxhtaABonI
7130,6595,598.8555264746415,7,sOkvgFjRvBQdzpTiCerKxHwcjtWKTVUwOBZptEGn
7131,21584,310.24750142419026,1,sSpScgndtsaQDhWMbXwnsoZBMyEeOwejvsIJ
7132,9687,1968.9821091795095,12,OuUvWjiopRMzoMtGhoHOCaAtivfvtDDFNuyhvP
7133,37993,1310.0406705208911,14,hQfBpkvTokcrdAsCJSKlYYcUsWTXTuhdtfpNMhvSQDJaP
7134,30971,1842.1778476077625,12,eATfwSjmVBWqtDZMMvCzFUAqrufwJiW
7135,26688,1345.97901814826,8,LTnBcsbyLWrywRFzOVNoaGFbWZSFRqRSmfiNsBOYhqsMXc
7136,30831,1754.4771472627417,11,xAwSOoqtLrDQSxmluajKMGpysjLwOOsxStu
7137,22650,1156.7004894085112,7,elkeZPaXeqiInjFtfYDIuItZO
7138,6942,1699.443690131325,13,MDkBDocLuAIzHnPRdTfFaKmXNoprJossmIssGSIeqpNpFn
7139,17978,311.68458725399677,12,hNWYyPJGztMfCKBFQrLmZXLA
7140,46355,1735.6584054060397,1,UktQrmtxYFnDBSGPUQliAvdM
7141,44270,1601.2814149375224,7,numIMZlmRjQshFWtvKIQTcAbZzrukQOGoZPVxcd
7142,33102,1289.639609662384,14,SgqxPglKCedRNWIhwgjooKamTHXm
7143,11693,37.90226532592361,5,wuMzJpnOEzYcIMKuVVXPSfmpqeWwdygPIEdyzfapVa
7144,32315,994.2437673958398,12,ixKLKtaLmLKzTMBCZGGXGlqAduVjjGVfXuKJcOqmMpYJ
7145,2713,1740.4544143764654,15,riwzEWTGbawEEzfndOEroViSKaYBIXvSEZocatreDuWviMdWy
7146,48744,585.582533250375,15,WwTIflHjRjuwlRxKUJMLbuL
7147,47608,1423.1585037563455,6,OVpOoNhDTPTgcUKjYhqqfJdywvPnYjJIW
7148,46075,1414.4446706171755,4,dRuWDZwFyahdfGtBJWQYCDjKKmmvGHkBPaHjvzQzUaoxMSAfOn
7149,39437,1683.2796848665043,11,NAqgbXTLVIEHHGFUXcxszTQbTfqWzphLhFIwYoxovH
7150,18664,1909.579695481142,4,ZWaExeciGGaMSzwwcsujHDaFuAGzPmIQAeVPImbJFr
7151,40696,727.6757431625495,2,aiDAxImdJtSUIrNDdShdVKsCeeZzWHRgcfjBjihbpjZpkIcvL
7152,22711,308.3155838657687,7,oDdVrdMMuEnujyPEDICnIizxrXtEZrVkiRFWOjqvyUXejZrFFT
7153,38970,818.053909902788,11,bqaXPIYpSfAkIgapBpGtDmnngOwyWKuykifyovFThfulkrh
7154,26945,166.83609609335232,14,pkMGlUgrEAuiBXJzddonlrCOpZnpaSEOqy
7155,16663,450.62380458239693,9,XUPPvGabgZUSlyXDIkYsQeoEjNcKMPcwCbJCWMDDpTjQab
7156,44633,1257.011705148526,2,PDXCpphChUJRPRvLXmKyGveKJvemZYbipIrPUTmruf
7157,20837,1229.7125795769327,4,pgzLKzjgVlkBLGFSDGZNYFEiBzbqYeEHNyjObUdabExWC
7158,479,799.0983270528808,1,SzwZPrgbVTDMTPzwoSdZuWHNWBCeqhaWp
7159,44132,770.9883598436359,3,fnVznzmwGILYYwoMCnqvCDuZRBegmBqPXEs
7160,9413,367.55694088531374,3,yiwHEyTIAoInQKEbFMMMTYuExNbyLdbhLD
7161,14018,597.6869570776471,5,GCMohvTxMXZMcBfunpwjbIvTzxpxamKcD
7162,2043,1818.0835050991443,15,VxQXYtfvgMLqMZvNHCPrMeidYtxv
7163,5559,1432.1190206692906,13,kDAYenSsuHnLpQtbRxTbLQpMSkrGlWH
7164,36611,1807.1794828675102,11,OuAUxasgEJKOJxcWUkRbG
7165,14721,259.8846782651975,8,LNLohUjkUPiRSUzJwAQUcuvAbFjsakXkxPa
7166,32755,1844.9826199386014,12,SdECPSVxLUjuguuZZrVZUUPpvdja
7167,24796,753.0786996238511,11,BbiwakuKYnwTpJIxQFypn
7168,36361,367.8424614851623,3,dztUVZWeZDIUQJJLGXtptCWjTpcghCEOSKmEvav
7169,36055,1854.048669651085,3,nYfaxONCaqeXqIydyHdbsEkUlYy
7170,5215,972.4703414715777,9,qdTbLyoKBdSQXDVhKRjUngvSjdQxXnHXNlyueujEXtxrtdvxkA
7171,31351,1586.8586689303932,5,RPRFjOEIKWlNRJeiIRxPxSJdVoKVizVudaezB
7172,26790,1130.907706159703,4,SdKCuIzsCNNcZFBcsqdVIVjDyGyZNXOqd
7173,49315,1415.6694441218085,10,XaNAslkvxXhKXEJukUVMlAYzB
7174,23276,1921.7281368546028,7,hWSqpIZuerLZSUrjDTfzGZCQERHTyJi
7175,35621,574.2549061869638,3,fDNfKGisHgWeMcJiOpXWBnOF
7176,40074,43.780962166684034,6,jMiLKRJvVEvizLfwjeSAyNcIo
7177,49677,1136.3397144789396,11,uXgewelUTXABXwhOMlzvFqhcYxuSSfsJVrfNSkY
7178,33308,1234.2429800372556,4,ECDikCmaeliyRfxslalFFVHcPLlbzebHm
7179,40201,174.11138086959707,12,bQfcVRRQDlTRZvUEGrAl
7180,6625,1467.6814961808234,3,hCKpVmEchWieYCqrxhZQyzWy
7181,3011,688.7663147302152,15,tPrKWGJTxzAFzfkGhinkfsXywVvDNigUWQVYQ
7182,4959,1147.4902565047232,14,RTLPONjIxhnxBhevjGWbfeWGMViSzzNWUaqumJiUkfprgFfG
7183,41249,727.7411299828716,5,BRzFjVtgMiyfkFEaITDxfRRhtBcTgIaFhInTwtOOROfIEf
7184,9669,896.2446035674376,5,dKAqrwcuQwwUUbmWydyRgfLLNWrIvoFWooBbaWhGWEJRHfoD
7185,46598,1247.6758637789608,2,VbuKAxlRXzeBVlFsyDmWgogUAqQzKLxTLmJMb
7186,11043,1020.7438174203184,9,VoabdJmzzuRBbUYRwliuZRPytnHkDLjWV
7187,21176,451.0978015528746,13,DXVcICnKvOVkrlKsxGRbSnmbrUHpYQABYORAIoAVOdsXI
7188,22478,237.6878611506709,1,qotxKbmFRsinGXXfnHXePCXxrljPkNdHDSVJszatKWlVF
7189,43754,1680.018254277897,10,sbLXtADiOlrFoCVEhwekFxw
7190,17846,553.6249269663488,11,SevrJuDLxnaxLRLUbqWBUaHITYIBRFxCkFebChgVBUdtUL
7191,39859,1673.4488515683402,6,OrybHVRVhjfcCdTsTUjKNqXWGiLRyBisqhrQoqTmNE
7192,5634,155.80750771758335,5,sUpPEzDhSufBHkpLZkAlzAcNFHamvsjv
7193,4181,230.50890717288027,13,RRdcoRehGLqzswWNouZqtjGZduyaBUbFYpqLWwGLmCNuJ
7194,15947,1725.3591851971162,6,lnCRgKkoFUBawBEZzyLicKfCudWLHSAG
7195,22427,157.62564995684946,6,ypoOOUGAGNUDwIAWwZTeWSJxpYDEZa
7196,28226,1073.4539427948325,13,hUatThdYJvsqrugOzgGdJrikSzfwOdpJMtEKc
7197,49399,1160.7559059418581,2,FQcFLAtNnMFhURixffOtsTrqchyTzEfKkXPpsITwzItEJNwbx
7198,2415,1738.8165603167183,14,cRcRBsIadXdniuwkgcVNqyEF
7199,45689,27.55657647068061,10,hDMklwzaOpKvyFdvSaqAXemltReBibfu
7200,49430,1142.8360033626336,1,CLXaLNqvurqJYYoWKosWlZRiBLKukVIWimlaJspygGZSr
7201,28030,1983.8440940633277,12,ztcWxFNLRJzMnucIUDAiJLMEOWGIQMOmoTCz
7202,1605,892.9968335265246,8,TjisTCUfxXrnajlUrOLaFwrikVUn
7203,8029,478.37130023500964,15,gRFlpoHnVFFsJFBFzIFacSLcHHiNlkfsNL
7204,29362,681.5673519151717,2,VQyONWGeAvFAKEIukBFmtIIfbMDMLUhXcmdtCaKJQWnD
7205,39890,1199.404989365969,8,RevzuzezyaKrfjsmlrYJZFRFhlWk
7206,28548,392.9061175479898,12,qBPFpHRtttcYpmuAAXjPOzlUxFWUfdqHPStmbdpmvBoO
7207,25906,1592.5668891735622,13,oncqgXwxxYTILxIEFjEeBCEgqzUcqVC
7208,11013,1511.1395289752556,11,bhSIjOjmhskHYVjcOfLXMoIfNJsGQcLBXbLzg
7209,39358,1203.993732695581,3,xYfQJBKbMpNJuxeSptkTvydnnllxNrVZ
7210,39875,1054.5520565390284,2,hgWzvCjPvHStjWyzaYpCbajT
7211,7073,235.43568753053322,5,ogLurBvRSHuUhyHEbewMcBHoimYNiWvwXgPzmQYYQVBdRpPFE
7212,754,1183.793503914797,8,NatNybCxxwcyMOUUTIDJzRFmAVulxrdEivMo
7213,14933,1179.101345533232,3,IJBgjRPZaVhuJSroIFhHtvspReTjnhQ
7214,2930,273.21488850426516,8,MbJtNwUaSrixBOWjnRQGrpF
7215,48405,171.39669037037254,1,azDRQmzgeRAkrPCvyWndtpQLTCLXlEixrts
7216,2417,330.40709328674455,2,ZRYVXjemhGRwUtXuuBEIrrfqYhGc
7217,10527,771.241976609814,1,uqgfQTmPbfofwcrGsCqkXqmhyA
7218,40031,839.5175055381321,14,lejOeErfSZeBHtKSSxnRLQDEcUUuglvDCorPjhBVHMRCZ
7219,16655,81.84166912379305,9,yEpGAZmSWTXNtXvRIYIgsWMqiRagMR
7220,6071,1221.4007676561657,9,THjgnmLUDmWNLjtcXxVHyvkYPQkLkcFjsXbATjtpTopLnwOgp
7221,28607,1076.41302968447,3,hhcKKpzaQQORnHgDMbHQBQbdCIHiFRLI
7222,32174,110.89875307372404,3,eKaMseUMDBeJRveZriHofxKPZrLp
7223,31681,1378.0086752260445,5,OFbDGcTBIspQJvGwHPCepFYJPnEpgDiNwfazLxbYeHGgEzNcD
7224,40571,718.8947821084282,13,UUuVKxlqbZJbWFGaoFyOKlQrrjnSpYplpUfFbLGOELRH
7225,8980,591.656905273394,7,ddETtUWdEzsCpkWrdhiwuzBLtSFMUeXNs
7226,28581,1508.7979883365513,6,ljfBCpJeiZKGQLkMYKVVwtfMvVsjaTN
7227,22653,1183.2631802731785,1,pyAoGKwAaTMtXHjsYipuMrELrzeIWHJpKWessRWvceydkEK
7228,36179,1085.5605892405224,15,URKqlKAkAtSUdeVEfmQbdvtvLJdhhf
7229,30347,246.8182900748716,4,XeJoGastjAjDEblREgLlxI
7230,2962,1080.415579231551,4,DyehdMueVQvPGJfgXbdLcLwGuq
7231,12777,848.8418590960873,14,oYSmSdQRCndfIzpUGvof
7232,17035,277.81559516472765,12,HDjhbbDvjfgdOysbbTiQCEuOgHeemnDmCgv
7233,24782,1040.5962771489003,11,eIRkXjHOorMIRWQdtqJMdjPdgmXtZAttg
7234,10777,1598.584584191254,15,QaUmOVYOXDWJdziYLQwwXYoTmmhvwbqjDrGGKka
7235,2931,367.91741917142156,8,nxLfzPGjgMjdZrfyxhkJdFDJJhgXTXca
7236,11063,829.7721900494071,9,UsBtonnBVJsdbnJVGUmps
7237,32025,1187.8502494721997,11,tEoJmwKJPiWJXoFotAselylwalnDEQdjvDX
7238,25452,401.4631601011348,10,geTkhyagSsFvbghuVopHWDLWQVhvM
7239,15958,950.898642737977,9,yfJPNDlrzRxzmqKTsaiUBtRiYKZox
7240,43386,235.33356542978063,3,YkzmGCgxgsHOJntCFRLiFxOElCxJTeCu
7241,17600,1547.327826258236,9,PemnhhZZiQeWFTpigvnwPikDboWxtxlfgilK
7242,23370,327.3762205857812,10,YTLyklpMFpJEkUCLvtGmNmHOUnZONsHOZXwmTxnmjnWtNxc
7243,39228,1866.7880551953735,4,xHAoXojrtLGQVeXXahwBh
7244,11010,1515.6853138466945,8,dOmsQqPFhEMiTzvxmGvrlKjUXgQW
7245,18140,1521.396583957784,2,TjZdiorKQSMPFpDmDalkWzoTiwHCUjpb
7246,21418,614.8256350108193,15,yrWlMjhYbLRohwtnEnReahwyPSUoEPAMYMSZQmqRVmMkxb
7247,21126,1466.3939610161397,9,sGrdMkwjgvRpykBTvvPBtpDRwGbbemOMyBHJErbztgsvQ
7248,21052,93.71454113295137,11,nhggozsTolJTbMJRgTZIkUjSpMCER
7249,33233,1709.8435829992507,13,SMKTUOXZJHCGrNYAXIMHivuHCalnySViOCnzNRsFEEN
7250,1028,421.62003998334825,11,skkIVwVJdtZCxgdSkqTnGCWvCxbsAmExYiIDFIiNPzoPdMJGXV
7251,19654,1450.721182847036,7,mZPKpzIPgREuPUYMFWgzdpHrqi
7252,37991,433.97547898593075,3,dLifDxNWZdvVcvWUntevVaVseIxHZpHXJEOsOdZJKwqf
7253,42285,1889.947821239619,9,fReoKuwmVFvXXSPWHGUUsLMFtmaUPYXs
7254,7146,408.31056820461686,11,uRTbeTvpdlTjsxFrNMqynAVygXYuiiR
7255,19553,308.62296101929655,3,bwWwpLwfqWjUlnZTqzGlaVQoygXOOmcwwm
7256,19180,1296.5943126776972,14,gLtMKvFXOxoBawfHODZoclucKoNuvAnuBJjMwWDRX
7257,31814,536.8996807602763,9,IlPqoupVRHXggKaOusUKXZTjTcReiHruHMAqnQM
7258,37314,1526.6817420284872,9,ElJsOMRJiFWRzhNyzthdTgLNZfRlE
7259,37214,417.762794970894,4,TZjttxyJBgrPqNPltnZjCRLDkLXSGg
7260,5476,289.55003196804097,14,iozcLFyNFJKqsDvBTRneCahbwY
7261,37851,1910.772097701817,6,BGaSgvXTlyMnQUFJouQVrhMunzLExZ
7262,27791,121.18159608281715,15,TodtXUMVuzkPWkzmMclUPCkUQCwRngCZ
7263,12421,704.030083296518,3,ONlLFuVCahHFAqwCBLSJRHgRarlaFmzEusrplxtPMdozypovjY
7264,8952,1798.9743099925768,3,AsMlmRbodASSJYexCYRTt
7265,27364,1281.0618760350692,12,CIOThKNdNXFofylcLqWWaigWoipCPUd
7266,5903,124.45916609532453,14,LvUqKLKhjaqIQFPkBEgLgwbFzTSXAxvgnzEmoF
7267,1550,454.6571141756349,3,nownBUrqgWBEhGXnNVFzNBwPNLCilZwE
7268,21278,1831.1797526924822,4,FyZwhjqSnsHVRpEDtvhInhYRmjKfdwHEharM
7269,40055,764.5065923799375,9,COhwVrmurAaklNZtpoVIKYEgTKUgRuRzcOgkMyq
7270,26997,1562.982913293886,6,JZlDVYeHEUVYiXGVqixquMgLDTG
7271,15172,1170.4248977630991,12,crlmGaCiyUtYYipKpZKiZrDcLYlJuwdVCNs
7272,38673,966.9118156416088,3,SZZFQJwPRzMfHOpsafDdGQnxzqpkzghlEicTBrwCSkWiYADX
7273,36278,776.2677478513466,10,TpWhbrpeRpCoZJYBIptreN
7274,6518,132.48924060878505,8,pCyumokvGRjWMBCOinMxCnhjyiYp
7275,45315,1160.3009016234791,11,nPlhxbptgcFMDmloQgVWOSKqgeKmdzITI
7276,8677,1682.855602842323,9,sjEnNMLPGBVQYSdvDvSPotMd
7277,24051,260.85939625908924,12,SOEeEbdHobxSeXBFwEjwgCHw
7278,40705,1619.601350578285,9,yAcRxXTNnwZUbafiWgWlluVJ
7279,31441,1100.8812308071358,8,VYvatKsYsukKIXuBersEOGmvsYlWlsHzdOopiHWcqpFOJF
7280,9175,970.1908286425685,10,rPBnEzEnTRDrieHzcfDZabaJBdAs
7281,22665,1810.3811749819104,5,zOsZRsVgAxjwXWFyjjtVSDMkocihghOjRcTxxhVBlvbN
7282,26336,229.70687795966793,3,veTKWvnTPcPiQcqLeqdBHaratzlReVehIOsCJAZihSj
7283,9757,684.4949707991536,6,XzrnBSpQKKgsldlQxnKOIVJwkccbmtAZDc
7284,1123,1432.8295751080548,4,LuqqexXfIKkAiiNYjzAiduGcCSMcdHoAwiguZnrSCUQIY
7285,8389,768.9002204550646,8,BbfGTuRgbnsvYBbobAQMpdiuJoLwzucXoEsvQQcj
7286,17983,1930.951473049204,6,XSFuPHVUvwXmKnKhhJGZmzmfUalubDnsJtmn
7287,23577,691.2841396906623,5,wiCHfIsYDtyvcHPvCjfpBvavIoIaHvVi
7288,31997,1331.2340919947417,5,urNYmmpQJDCyCMSilohtZovdCXWDVksVGddsnwS
7289,38195,1794.6020994492208,7,tAUraGQYTHbCMaUqckumeQefrlJjuSnfrb
7290,2966,12.78149455009613,8,tHoknBRWjlUhTrdMzvVBoHdTxZC
7291,36266,627.8291961882649,10,VhfjCnLSVBGhiZYzFlNQUXvbBSMKRMEvMYO
7292,38054,1962.5860533740056,12,CDWWJcBGMofeaSGExVqsQjqGNMuKCrpNJCEtBYMa
7293,41823,495.9050386129375,13,kRARjNrfHrgSXfpZofdiR
7294,31200,795.8518462727022,5,HgttcpUqYJAKcMLBToGafBjvrGQHaMLTsFn
7295,18865,1828.536262027274,7,adJUwivOJoKcRUzTfLoxnC
7296,36527,222.40828938521514,7,XXjnuSWlRBQtkiARQPRJKEdcVEuhVNCHwHxpSaRETlD
7297,45511,1109.4903069170382,2,TbbYefvAnpgXZkYAlpSIatTTzv
7298,18053,1616.5249750062037,5,bsQUbUeHhQgieoVXQFBZlJtlkqBUWDtF
7299,47216,1297.7056564918,4,EzGVjZDSDmkeZLIyhLzryMXjWUcTWsEiQ
7300,33836,454.4117565323917,10,KtYAIJlNeVGpPfSNizVwHdPBBQsEAUuyMpPTTXFnxfZdZSSfRW
7301,29197,1850.242343081027,12,rOkXdmleXfAHByCcdVVjZO
7302,28048,1508.8408216345424,4,vLKhWYeWSFWfIpxBlJfoPXEiYAotVWsHxrBTCIaqMFKUbVcI
7303,923,1591.8224238867488,2,nkgbsVnzLkhmtksCeoceZtX
7304,39923,433.8272613154609,11,XOfHKbByBAZLwmZUcNVIS
7305,9658,799.7236890667659,2,TMiXoOfaXmkArMMrSZRabjqbwbqaxJWpWYquStFtVwLnq
7306,28214,1497.9640476252403,5,xDimGbkkcDbVPAXKwZmhbiokDnKRsOVWFNI
7307,9280,1482.5484757441266,10,FxczHAZgKBfdcvOWitINzK
7308,32178,331.73353917158414,13,sjMIZtpYYpBPCgwNHChyzuBmGFCVbfArQPEowo
7309,49294,1190.4164896852965,4,ZjCBOvtonmEfJLPerkDtJWqlPbgwfElabYhLvDvwnpMBfkJ
7310,32016,408.49533299653626,7,kVgpZRadaDeRzAwCaZeLnhUPLgQqNO
7311,32568,438.07339028498154,1,AudzQGoAPbByQpftUrfqFVcYtluyaRIcqQ
7312,21726,1325.047776612215,2,tznVmbWwNWopFcacLtesVPXZRknDPDiLA
7313,7586,879.3047803412143,4,hYSWyZScBcupfkajDzdVSkHTtBIBPevrFCnMSK
7314,6214,1565.3796214902775,3,KmZgxpBIPhVZpVweoUcBe
7315,10468,73.31042528966677,1,JJuHwXohmBLSPDrRCBvzalHVqYDWIq
7316,37578,1011.3007690719725,4,xkFxvsrhTtkQjDiEpyyDejafkamKbYRMZUrjxgqkOLUlIBgRK
7317,23997,567.5037753355238,3,khHvKmdwEaHJRxmPBQElTZLJk
7318,27217,40.996487287391076,4,ROMlOUpkVnkNwQQUDDsbmwScSTLLtdhIeQeVfoqQtg
7319,30400,1197.8456057207422,9,UANaHqySOIXfDwNWuRTnd
7320,10355,1051.2113367151196,8,yYMfQmicMGXYwRDQHyTSUOgNZIzGVIAEP
7321,39180,989.231684781095,5,WAbgUxTWdWYmxFUYmXQZcljAVFsBGsvaaLOZy
7322,19468,989.0652911292236,10,QUjkagDHiGpwNEWyrMBi
7323,23391,570.9528904717616,3,VbynPRcfSVmSAFnCJhgwrxctnsQPf
7324,48334,340.8148536098334,2,cIjRjeMEvhJgtAxziwqoHknjvGekLeHQjv
7325,23998,196.36117658262336,12,mSsDcssyAMGIJMKkjrSAiOiHqAjrwyqjOKWvbmsEhhFQUiw
7326,13404,1481.5604980019766,8,HgLRdNgNZqdZvGFfTJBJggBFLoCf
7327,13061,40.37585887814997,9,xQZSLQVScuHXaMHnfEcquWWdykU
7328,46203,1266.9042375292972,3,bxgftgnkPabjWfjUZBobwPUjfEEhdcvcjnsgTCnG
7329,11638,74.74345618628915,5,mUqBpyZOFbTRVVxQYmrL
7330,23114,759.3232039823115,10,dWwRXVoGBbJuRxsgSyBpMUDUIbagv
7331,19333,1399.4766671018713,12,eiwlaNVUUWfQyQZvCfmjZZFNmSVWOIVJ
7332,43469,1394.3127936424612,11,BCvnDSTfbVnjALfYSCNzgUslUlIpPplUotegiqwyVsivV
7333,13047,353.1275690818487,5,jMOhugBZmTBoYJxwYavyuavqYgOPyDmsEfZEVFzCTcKkzr
7334,23704,550.5263162259728,15,pMsQAjDCRuQHTQypjVNQeUSCVzHEcOKpPOPlnzLMGUqKUtI
7335,7890,1692.6792846201386,14,iLHIdfmuOrYZyLlPVohlvcgEejSunSwbvGMsMHA
7336,10991,743.9027163578012,11,VyoxpgyuNUuYAICjDoJxNnaeWeYtLvDFbpJglyJPPOlClCYjvo
7337,35123,1147.8594883469204,4,yjXcfaQepcpBdOCOxvRzCBFcaQshHhertKbCRrSyRoFqHmUp
7338,32821,235.56288709579988,15,HXBFpOOwhSeVTVHBzsPibiyDGdPgzIDdaxTEicRU
7339,868,1304.0523876880338,14,IJJBTbULdrkvqeezCKjyVPuvPjZFvdIDjZ
7340,49640,1124.1167015877957,5,WitxbStYTZQNlCdUWqLTAXNWBgnaCkYQqJxKcAOgmXNWoODlJw
7341,15040,840.5276520075014,2,EOPtLzAqxOETlaZeJmCLQvBpUAZAkoeZr
7342,41812,1999.1999251684474,10,lDUSvqKuKMnxdekZCsxiZNDtQgtetKbkIOzkvWSQG
7343,2651,1549.3454294283365,3,oSUnkqRXuPPAJxurCkeODugfdwDWW
7344,23865,667.906031471313,4,bkyMtrUOSagOMhqRhFPenikgeRzpqyrVgSTSrOlrer
7345,3819,529.1487703718084,4,joJKBKzRdNJobCuuOGEXOUyjxUWEyJEaNZVmFZDKYXPXX
7346,33025,1022.8386781505401,3,dpliAqpkTeBWyReiViEcgZnrepSaiqrSTyJxEEMLkAhf
7347,33668,1825.9729909965833,11,nWVEBNNMXHqgUOMSjqEG
7348,28402,1220.3763767005453,2,dWieqmKXWyFFWWobxvtUzMhuHTg
7349,3480,613.2509294145439,6,YjnuuyohzoBwMxtbWIOhiIJjHKRoeRLSR
7350,20354,1998.2761243716018,2,phtfdPCJgzPOwalnLoHXYojSUxuozzstZVZ
7351,24732,1696.603530256447,7,nTmGdpxTvIYCGwwIaLjPyJwndKsFgxxEkaOgHk
7352,28251,1855.9564485776996,10,SoxDtYrEwMBpxihUeTaHkBwjaViydMDzy
7353,21363,748.3609623143792,2,qLHiLfsnDGJrQnRlYVROCbXKRHE
7354,11848,1878.6840806384741,2,KCjxOWhnxJwrUVkvVhuEhLALxJKLvJmBQMyhoKAHeaRr
7355,6906,1866.3450935532446,12,rOglEniqSwbSGkRQzaXSoMzqEMObfLP
7356,46806,1658.6304472702911,2,JydEoEupsCUTHsWddBxLngEHGuEeYWMGzrShMOtCnodtJsGz
7357,38621,352.05159394298914,8,yqxjYNRFnrkFzhlSFPtrcgYYS
7358,33422,1393.4451344671681,15,XonAIvfESupuaidqDuYKfpyEKqBtbqWoLEzeWnvXFG
7359,10366,1200.3793316693418,5,FtwzncFXDFmNfygZDZpyfJdLrhJQZmCxlfn
7360,20224,903.4520745153343,15,HRyTrLoniMBTLhmjOFipLCCVbULOAjmA
7361,35555,540.0378396635289,15,lZfSHsELCEIyDkXFrQqFhJCIiUBKUiqUlZbizAsUnnmfGrWc
7362,21666,1959.3154537419562,12,fNSeBtmcwbLclMrrDsoXNxHutd
7363,39823,1019.0401217561168,14,cRZDnnTCUXMJPzgLkJElqdJYY
7364,33151,974.187438266722,1,rJuwKBJVZWJmWuwaicCNjWldUcQmskVlTHEnF
7365,25191,711.8273530616151,2,NSzOqlEmSkSeZqkWWbzliaByWSpgByWtNNNDhngTYCZjq
7366,10511,1894.0360704451855,14,ksViMeZbPsBEOYRLpGGfDvMTPjnqgiXEIdm
7367,14289,1083.744874345669,5,OrdlVaNtfMXxyVFSWXKuvtjqsVvWmfhUACVOj
7368,7431,1055.0190962077752,1,AIYGLNUYuhxOzoyZmlCficQsDYDPrsQbqUyEYrKmeVV
7369,16550,1440.9100932844012,13,fXOtCNQGglGKpvhBjdreWquJsKBpEUDLSzTizHiDKRFIsuxLM
7370,48592,1967.9365741725017,10,bPIcWrSXAgwZCqbNQcXUno
7371,49446,911.4382465419205,6,diMyNruQBzUyaLPsUdfCZjpFRamPuHCNfKhOftGQMnaWYlGyl
